priority_rank,seq,year,journal,title,doi,doi_link,google_scholar,icrv,dpl,fp_type,country_guess,pdf_status,source_url_or_pdf_path,pdf_filename,extraction_note,sample_size_n,converted_r,conversion_formula,reported_coefficient,t_value,p_value,effect_direction,model_type,study_period_start,study_period_end,notes_for_extractor,ready_for_r
880,980,2015,EUROPEAN JOURNAL OF MARKETING,Internationalization pathways and the performance of SMEs,,,https://scholar.google.com/scholar?q=Internationalization%20pathways%20and%20the%20performance%20of%20SMEs,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
894,994,2015,EUROPEAN MANAGEMENT REVIEW,"Start-ups' Internationalization: The Impact of Business Owners' Management Experience, Start-up Experience and Professional Network on Export Intensity",10.1111/emre.12050,https://doi.org/10.1111/emre.12050,https://scholar.google.com/scholar?q=Start-ups%27%20Internationalization%3A%20The%20Impact%20of%20Business%20Owners%27%20Management%20Experience%2C%20Start-up%20Experience%20and%20Professio,,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
911,1011,2014,"MULTINATIONAL ENTERPRISES, MARKETS AND INSTITUTIONAL DIVERSITY",NEW ANALYSIS OF MULTINATIONAL ENTERPRISES AND THEIR LINKAGES WITH MARKETS AND INSTITUTIONAL DIVERSITY,10.1108/s1745-886220140000009006,https://doi.org/10.1108/s1745-886220140000009006,https://scholar.google.com/scholar?q=NEW%20ANALYSIS%20OF%20MULTINATIONAL%20ENTERPRISES%20AND%20THEIR%20LINKAGES%20WITH%20MARKETS%20AND%20INSTITUTIONAL%20DIVERSITY,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
913,1013,2015,EURASIAN BUSINESS REVIEW,Innovation and export performance: do young and mature innovative firms differ?,10.1007/s40821-015-0030-4,https://doi.org/10.1007/s40821-015-0030-4,https://scholar.google.com/scholar?q=Innovation%20and%20export%20performance%3A%20do%20young%20and%20mature%20innovative%20firms%20differ%3F,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
958,1058,2016,JOURNAL OF MULTINATIONAL FINANCIAL MANAGEMENT,Short- and long-run effects of internationalization and R&D intensity on firm performance,10.1016/j.mulfin.2015.12.001,https://doi.org/10.1016/j.mulfin.2015.12.001,https://scholar.google.com/scholar?q=Short-%20and%20long-run%20effects%20of%20internationalization%20and%20R%26D%20intensity%20on%20firm%20performance,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
964,1064,2016,GLOBAL STRATEGY JOURNAL,THE EFFECTS OF HOME COUNTRY POLITICAL AND LEGAL INSTITUTIONS ON FIRMS' GEOGRAPHIC DIVERSIFICATION PERFORMANCE,10.1002/gsj.1117,https://doi.org/10.1002/gsj.1117,https://scholar.google.com/scholar?q=THE%20EFFECTS%20OF%20HOME%20COUNTRY%20POLITICAL%20AND%20LEGAL%20INSTITUTIONS%20ON%20FIRMS%27%20GEOGRAPHIC%20DIVERSIFICATION%20PERFORMANCE,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
992,1092,2016,INTERNATIONAL AREA STUDIES REVIEW,The impact of industry characteristics on firms' export intensity,,,https://scholar.google.com/scholar?q=The%20impact%20of%20industry%20characteristics%20on%20firms%27%20export%20intensity,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,panel,,,source:multi,0
1002,1102,2016,STRATEGIC MANAGEMENT JOURNAL,REPLICATING THE MULTINATIONALITY-PERFORMANCE RELATIONSHIP: IS THERE AN S-CURVE?,,,https://scholar.google.com/scholar?q=REPLICATING%20THE%20MULTINATIONALITY-PERFORMANCE%20RELATIONSHIP%3A%20IS%20THERE%20AN%20S-CURVE%3F,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1015,1115,2016,CENTRAL EUROPEAN JOURNAL OF OPERATIONS RESEARCH,The effects of top management team composition on SME export performance: an upper echelons perspective,10.1007/s10100-015-0408-5,https://doi.org/10.1007/s10100-015-0408-5,https://scholar.google.com/scholar?q=The%20effects%20of%20top%20management%20team%20composition%20on%20SME%20export%20performance%3A%20an%20upper%20echelons%20perspective,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1028,1128,2016,EUROMED JOURNAL OF BUSINESS,International diversification and firm performance: a four-stage model,,,https://scholar.google.com/scholar?q=International%20diversification%20and%20firm%20performance%3A%20a%20four-stage%20model,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1035,1135,2017,PACIFIC ECONOMIC REVIEW,"Market Efficiency, Heterogeneous Trade Costs and Export-Only Firms",10.1111/1468-0106.12206,https://doi.org/10.1111/1468-0106.12206,https://scholar.google.com/scholar?q=Market%20Efficiency%2C%20Heterogeneous%20Trade%20Costs%20and%20Export-Only%20Firms,,3,productivity,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1048,1148,2017,CORPORATE GOVERNANCE-THE INTERNATIONAL JOURNAL OF BUSINESS IN SOCIETY,Financial dimension of internationalization: serving two masters,10.1108/cg-05-2016-0110,https://doi.org/10.1108/cg-05-2016-0110,https://scholar.google.com/scholar?q=Financial%20dimension%20of%20internationalization%3A%20serving%20two%20masters,,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1089,1189,2017,INTERNATIONAL BUSINESS REVIEW,How personal and organizational drivers impact on SME international performance: The mediating role of organizational innovation,10.1016/j.ibusrev.2017.04.004,https://doi.org/10.1016/j.ibusrev.2017.04.004,https://scholar.google.com/scholar?q=How%20personal%20and%20organizational%20drivers%20impact%20on%20SME%20international%20performance%3A%20The%20mediating%20role%20of%20organizational%20in,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1102,1202,2018,INTERNATIONAL SMALL BUSINESS JOURNAL-RESEARCHING ENTREPRENEURSHIP,The effects of R&D intensity and internationalization on the performance of non-high-tech SMEs,,,https://scholar.google.com/scholar?q=The%20effects%20of%20R%26D%20intensity%20and%20internationalization%20on%20the%20performance%20of%20non-high-tech%20SMEs,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1110,1210,2018,REVIEW OF INTERNATIONAL BUSINESS AND STRATEGY,Export promotion programmes for assisting SMEs,10.1108/ribs-06-2017-0050,https://doi.org/10.1108/ribs-06-2017-0050,https://scholar.google.com/scholar?q=Export%20promotion%20programmes%20for%20assisting%20SMEs,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1116,1216,2018,EQUIDAD & DESARROLLO,Effects of the use of competitiveness as a strategy on exporting companies: Status of the issue,,,https://scholar.google.com/scholar?q=Effects%20of%20the%20use%20of%20competitiveness%20as%20a%20strategy%20on%20exporting%20companies%3A%20Status%20of%20the%20issue,,3,productivity,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1119,1219,2018,THUNDERBIRD INTERNATIONAL BUSINESS REVIEW,Foreign subsidiaries' status: Distinctive determinants and implications for subsidiary performance,10.1002/tie.21956,https://doi.org/10.1002/tie.21956,https://scholar.google.com/scholar?q=Foreign%20subsidiaries%27%20status%3A%20Distinctive%20determinants%20and%20implications%20for%20subsidiary%20performance,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1129,1229,2018,EQUILIBRIUM-QUARTERLY JOURNAL OF ECONOMICS AND ECONOMIC POLICY,"Process and product innovations, multi-product status and export performance: firm-level evidence from V-4 countries",,,https://scholar.google.com/scholar?q=Process%20and%20product%20innovations%2C%20multi-product%20status%20and%20export%20performance%3A%20firm-level%20evidence%20from%20V-4%20countries,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1132,1232,2018,ENTREPRENEURSHIP THEORY AND PRACTICE,International Entrepreneurship: A Meta-Analysis on the Internationalization and Performance Relationship,,,https://scholar.google.com/scholar?q=International%20Entrepreneurship%3A%20A%20Meta-Analysis%20on%20the%20Internationalization%20and%20Performance%20Relationship,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1150,1250,2018,REVIEW OF INTERNATIONAL BUSINESS AND STRATEGY,From intangible resources to export performance: Exploring the mediating effect of absorptive capabilities and innovation,,,https://scholar.google.com/scholar?q=From%20intangible%20resources%20to%20export%20performance%3A%20Exploring%20the%20mediating%20effect%20of%20absorptive%20capabilities%20and%20innovatio,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1152,1252,2018,JOURNAL OF POLICY MODELING,Firm internationalization and performance: Evidence for designing policies,,,https://scholar.google.com/scholar?q=Firm%20internationalization%20and%20performance%3A%20Evidence%20for%20designing%20policies,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1156,1256,2018,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,"Internationalization and performance: Degree, duration, and scale of operations",,,https://scholar.google.com/scholar?q=Internationalization%20and%20performance%3A%20Degree%2C%20duration%2C%20and%20scale%20of%20operations,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1175,1275,2018,MANAGEMENT INTERNATIONAL REVIEW,The Impact of Managers' Global Orientation on SME Export and Economic Performance,10.1007/s11575-018-0358-y,https://doi.org/10.1007/s11575-018-0358-y,https://scholar.google.com/scholar?q=The%20Impact%20of%20Managers%27%20Global%20Orientation%20on%20SME%20Export%20and%20Economic%20Performance,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1187,1287,2018,JOURNAL OF LEADERSHIP & ORGANIZATIONAL STUDIES,Board Gender Diversity in the STEM&F Sectors: The Critical Mass Required to Drive Firm Performance,10.1177/1548051817750535,https://doi.org/10.1177/1548051817750535,https://scholar.google.com/scholar?q=Board%20Gender%20Diversity%20in%20the%20STEM%26F%20Sectors%3A%20The%20Critical%20Mass%20Required%20to%20Drive%20Firm%20Performance,,,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:wos,
1188,1288,2018,JOURNAL OF KNOWLEDGE MANAGEMENT,Key drivers of SMEs export performance: the mediating effect of competitive advantage,10.1108/jkm-07-2017-0267,https://doi.org/10.1108/jkm-07-2017-0267,https://scholar.google.com/scholar?q=Key%20drivers%20of%20SMEs%20export%20performance%3A%20the%20mediating%20effect%20of%20competitive%20advantage,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1202,1302,2017,INTERNATIONAL JOURNAL OF RETAIL & DISTRIBUTION MANAGEMENT,International e-commerce for fashion products: what is the relationship with performance?,,,https://scholar.google.com/scholar?q=International%20e-commerce%20for%20fashion%20products%3A%20what%20is%20the%20relationship%20with%20performance%3F,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1209,1309,2017,JOURNAL OF SMALL BUSINESS AND ENTERPRISE DEVELOPMENT,SME international performance in Latin America The role of entrepreneurial and technological capabilities,,,https://scholar.google.com/scholar?q=SME%20international%20performance%20in%20Latin%20America%20The%20role%20of%20entrepreneurial%20and%20technological%20capabilities,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1228,1328,2019,THUNDERBIRD INTERNATIONAL BUSINESS REVIEW,Geographic export diversification: Determinants and their link with export performance,10.1002/tie.21991,https://doi.org/10.1002/tie.21991,https://scholar.google.com/scholar?q=Geographic%20export%20diversification%3A%20Determinants%20and%20their%20link%20with%20export%20performance,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1291,1391,2019,GLOBAL STRATEGY JOURNAL,Relationship between international experience and innovation performance: The importance of organizational learning for EMNEs,10.1002/gsj.1183,https://doi.org/10.1002/gsj.1183,https://scholar.google.com/scholar?q=Relationship%20between%20international%20experience%20and%20innovation%20performance%3A%20The%20importance%20of%20organizational%20learning%20for%20,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1303,1403,2020,WORLD ECONOMY,"Bank credit, public financial incentives, tax financial incentives and export performance during the global financial crisis",10.1111/twec.12848,https://doi.org/10.1111/twec.12848,https://scholar.google.com/scholar?q=Bank%20credit%2C%20public%20financial%20incentives%2C%20tax%20financial%20incentives%20and%20export%20performance%20during%20the%20global%20financial%20cr,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1366,1466,2020,CROSS CULTURAL & STRATEGIC MANAGEMENT,Internationalization and family firm performance A cross-cultural meta-analysis of the main effect and moderating factors,,,https://scholar.google.com/scholar?q=Internationalization%20and%20family%20firm%20performance%20A%20cross-cultural%20meta-analysis%20of%20the%20main%20effect%20and%20moderating%20factor,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1374,1474,2019,JOURNAL OF KOREA TRADE,The Effects of International Entrepreneurial Orientation and Entrepreneurial Activities on SMEs' Export Performance,10.35611/jkt.2019.23.7.156,https://doi.org/10.35611/jkt.2019.23.7.156,https://scholar.google.com/scholar?q=The%20Effects%20of%20International%20Entrepreneurial%20Orientation%20and%20Entrepreneurial%20Activities%20on%20SMEs%27%20Export%20Performance,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1391,1491,2020,INTERNATIONAL MARKETING REVIEW,Social media resources and export performance: the role of trust and commitment,,,https://scholar.google.com/scholar?q=Social%20media%20resources%20and%20export%20performance%3A%20the%20role%20of%20trust%20and%20commitment,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1394,1494,2020,INTERNATIONAL BUSINESS REVIEW,"Learning by exporting under fast, short-term changes: The moderating role of absorptive capacity and foreign collaborative agreements",,,https://scholar.google.com/scholar?q=Learning%20by%20exporting%20under%20fast%2C%20short-term%20changes%3A%20The%20moderating%20role%20of%20absorptive%20capacity%20and%20foreign%20collaborati,,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1396,1496,2020,JOURNAL OF BUSINESS ECONOMICS AND MANAGEMENT,FIRMS' EXPORT PERFORMANCE: A FRACTIONAL ECONOMETRIC APPROACH,,,https://scholar.google.com/scholar?q=FIRMS%27%20EXPORT%20PERFORMANCE%3A%20A%20FRACTIONAL%20ECONOMETRIC%20APPROACH,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1405,1505,2020,INTERNATIONAL JOURNAL OF HOSPITALITY MANAGEMENT,The relationship between board diversity and firm performance in the lodging industry: The moderating role of internationalization,10.1016/j.ijhm.2020.102461,https://doi.org/10.1016/j.ijhm.2020.102461,https://scholar.google.com/scholar?q=The%20relationship%20between%20board%20diversity%20and%20firm%20performance%20in%20the%20lodging%20industry%3A%20The%20moderating%20role%20of%20internatio,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1444,1544,2021,MANAGERIAL FINANCE,Debt-performance relationship and firms' international trade activities,10.1108/mf-04-2020-0162,https://doi.org/10.1108/mf-04-2020-0162,https://scholar.google.com/scholar?q=Debt-performance%20relationship%20and%20firms%27%20international%20trade%20activities,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1461,1561,2020,COGENT BUSINESS & MANAGEMENT,Knowledge integration in international SMEs - The effects on firm innovation and performance,,,https://scholar.google.com/scholar?q=Knowledge%20integration%20in%20international%20SMEs%20-%20The%20effects%20on%20firm%20innovation%20and%20performance,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1464,1564,2022,GLOBAL STRATEGY JOURNAL,Top management team international diversity and the performance of international R&D,,,https://scholar.google.com/scholar?q=Top%20management%20team%20international%20diversity%20and%20the%20performance%20of%20international%20R%26D,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1468,1568,2021,ECONOMICS BULLETIN,Export behaviour and innovation: a challenge to be met by cooperatives,,,https://scholar.google.com/scholar?q=Export%20behaviour%20and%20innovation%3A%20a%20challenge%20to%20be%20met%20by%20cooperatives,,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,sem,,,source:wos,0
1480,1580,2020,POLISH JOURNAL OF MANAGEMENT STUDIES,THE IMPACT OF GENDER ON FINANCIAL PERFORMANCE: EVIDENCE FROM A SAMPLE OF PORTUGUESE SMEs,,,https://scholar.google.com/scholar?q=THE%20IMPACT%20OF%20GENDER%20ON%20FINANCIAL%20PERFORMANCE%3A%20EVIDENCE%20FROM%20A%20SAMPLE%20OF%20PORTUGUESE%20SMEs,,,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:multi,
1486,1586,2021,JOURNAL OF ASIA BUSINESS STUDIES,Business founders and performance of family firms: evidence from developing countries in Asia,10.1108/jabs-03-2019-0095,https://doi.org/10.1108/jabs-03-2019-0095,https://scholar.google.com/scholar?q=Business%20founders%20and%20performance%20of%20family%20firms%3A%20evidence%20from%20developing%20countries%20in%20Asia,,,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:wos,
1525,1625,2021,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,"The dynamic process of pro-market reforms and foreign affiliate performance: When to seek local, subnational, or global help?",10.1057/s41267-021-00429-y,https://doi.org/10.1057/s41267-021-00429-y,https://scholar.google.com/scholar?q=The%20dynamic%20process%20of%20pro-market%20reforms%20and%20foreign%20affiliate%20performance%3A%20When%20to%20seek%20local%2C%20subnational%2C%20or%20global%20,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1526,1626,2021,TRANSNATIONAL CORPORATIONS REVIEW,Modelling two-way relationship between innovation and internationalisation: does learning by export matter?,10.1080/19186444.2021.1908791,https://doi.org/10.1080/19186444.2021.1908791,https://scholar.google.com/scholar?q=Modelling%20two-way%20relationship%20between%20innovation%20and%20internationalisation%3A%20does%20learning%20by%20export%20matter%3F,,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1537,1637,2022,GLOBAL STRATEGY JOURNAL,"Disentangling the relationship between internationalization, incremental and radical innovation, and firm performance",10.1002/gsj.1412,https://doi.org/10.1002/gsj.1412,https://scholar.google.com/scholar?q=Disentangling%20the%20relationship%20between%20internationalization%2C%20incremental%20and%20radical%20innovation%2C%20and%20firm%20performance,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1547,1647,2021,EUROPEAN JOURNAL OF MARKETING,"International competitive strategies, organizational learning and export performance: a match and mis-match conceptualization",10.1108/ejm-04-2019-0309,https://doi.org/10.1108/ejm-04-2019-0309,https://scholar.google.com/scholar?q=International%20competitive%20strategies%2C%20organizational%20learning%20and%20export%20performance%3A%20a%20match%20and%20mis-match%20conceptualiz,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1554,1654,2021,EUROPEAN JOURNAL OF INTERNATIONAL MANAGEMENT,Riding the storm out: the short- and long-term effects of export promotion on firm performance during an economic downturn,10.1504/ejim.2021.116703,https://doi.org/10.1504/ejim.2021.116703,https://scholar.google.com/scholar?q=Riding%20the%20storm%20out%3A%20the%20short-%20and%20long-term%20effects%20of%20export%20promotion%20on%20firm%20performance%20during%20an%20economic%20downtu,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1569,1669,2021,IRANIAN JOURNAL OF MANAGEMENT STUDIES,Analyzing the Impact of Export Orientations on Export Performance Through Innovation and Internationalization: The Mediation-Moderation Model,,,https://scholar.google.com/scholar?q=Analyzing%20the%20Impact%20of%20Export%20Orientations%20on%20Export%20Performance%20Through%20Innovation%20and%20Internationalization%3A%20The%20Media,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1572,1672,2021,JOURNAL OF CORPORATE FINANCE,Multinationality and the value of green innovation,,,https://scholar.google.com/scholar?q=Multinationality%20and%20the%20value%20of%20green%20innovation,,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1597,1697,2020,JOURNAL OF INDUSTRIAL AND BUSINESS ECONOMICS,"Investments, export entry and export intensity in small manufacturing firms",10.1007/s40812-020-00156-9,https://doi.org/10.1007/s40812-020-00156-9,https://scholar.google.com/scholar?q=Investments%2C%20export%20entry%20and%20export%20intensity%20in%20small%20manufacturing%20firms,,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1600,1700,2022,BRITISH JOURNAL OF MANAGEMENT,The Degree of Internationalization and Firm Productivity: Empirical Evidence from Large Multinationals,10.1111/1467-8551.12560,https://doi.org/10.1111/1467-8551.12560,https://scholar.google.com/scholar?q=The%20Degree%20of%20Internationalization%20and%20Firm%20Productivity%3A%20Empirical%20Evidence%20from%20Large%20Multinationals,,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1610,1710,2022,INTERNATIONAL JOURNAL OF CONTEMPORARY HOSPITALITY MANAGEMENT,The synergistic impact between internationalization and supply-and-demand interaction on firm performance: a study of environmental responsibility in social networking service,10.1108/ijchm-05-2021-0679,https://doi.org/10.1108/ijchm-05-2021-0679,https://scholar.google.com/scholar?q=The%20synergistic%20impact%20between%20internationalization%20and%20supply-and-demand%20interaction%20on%20firm%20performance%3A%20a%20study%20of%20en,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1644,1744,2022,JOURNAL OF STRATEGY AND MANAGEMENT,"The complex interplay of firm innovation, internationalization and learning capability in driving firm performance: a configurational analysis",10.1108/jsma-11-2021-0220,https://doi.org/10.1108/jsma-11-2021-0220,https://scholar.google.com/scholar?q=The%20complex%20interplay%20of%20firm%20innovation%2C%20internationalization%20and%20learning%20capability%20in%20driving%20firm%20performance%3A%20a%20co,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1647,1747,2023,EUROPEAN MANAGEMENT REVIEW,The role of innovation and internationalization support in small- and medium-sized enterprises' export performance,10.1111/emre.12513,https://doi.org/10.1111/emre.12513,https://scholar.google.com/scholar?q=The%20role%20of%20innovation%20and%20internationalization%20support%20in%20small-%20and%20medium-sized%20enterprises%27%20export%20performance,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1648,1748,2022,JOURNAL OF INTERNATIONAL TRADE & ECONOMIC DEVELOPMENT,The innovation and exports interplay across Africa: Does business environment matter?,10.1080/09638199.2022.2051588,https://doi.org/10.1080/09638199.2022.2051588,https://scholar.google.com/scholar?q=The%20innovation%20and%20exports%20interplay%20across%20Africa%3A%20Does%20business%20environment%20matter%3F,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,logit_probit,,,source:wos,0
1656,1756,2022,INDUSTRIAL AND CORPORATE CHANGE,Information and communication technologies and firms' export performance,,,https://scholar.google.com/scholar?q=Information%20and%20communication%20technologies%20and%20firms%27%20export%20performance,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1677,1777,2023,SYSTEMS RESEARCH AND BEHAVIORAL SCIENCE,Role of international strategic alliances in internationalization of business group affiliated firms-A system dynamics approach,10.1002/sres.2856,https://doi.org/10.1002/sres.2856,https://scholar.google.com/scholar?q=Role%20of%20international%20strategic%20alliances%20in%20internationalization%20of%20business%20group%20affiliated%20firms-A%20system%20dynamics%20a,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1691,1791,2022,INTERNATIONAL JOURNAL OF FINANCIAL STUDIES,The Moderating Effects of Host Country Governance and Trade Openness on the Relationship between Cultural Distance and Financial Performance of Foreign Subsidiaries in Latin America,10.32920/22647229.v1,https://doi.org/10.32920/22647229.v1,https://scholar.google.com/scholar?q=The%20Moderating%20Effects%20of%20Host%20Country%20Governance%20and%20Trade%20Openness%20on%20the%20Relationship%20between%20Cultural%20Distance%20and%20F,,,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:wos,
1705,1805,2022,JOURNAL OF INNOVATION & KNOWLEDGE,International ambidexterity and innovation performance: The moderating role of the host country's institutional quality,,,https://scholar.google.com/scholar?q=International%20ambidexterity%20and%20innovation%20performance%3A%20The%20moderating%20role%20of%20the%20host%20country%27s%20institutional%20quality,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1721,1821,2023,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,From ambiguity to transparency: influence of environmental information disclosure on financial performance in the context of internationalization,10.1007/s11356-022-22664-y,https://doi.org/10.1007/s11356-022-22664-y,https://scholar.google.com/scholar?q=From%20ambiguity%20to%20transparency%3A%20influence%20of%20environmental%20information%20disclosure%20on%20financial%20performance%20in%20the%20contex,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
